id,months_on_book,status,dpd,payment_amount
100036,15,On-time,2,19488
100036,16,On-time,5,23543
100036,17,On-time,1,54634
100036,18,On-time,3,26444
100036,19,On-time,1,37814
100036,20,On-time,2,55493
100036,21,On-time,2,56826
100036,22,On-time,5,39619
100036,23,On-time,2,25901
100036,24,On-time,5,18881
100036,25,On-time,2,34764
100036,26,On-time,2,23569
100036,27,On-time,2,51615
100036,28,On-time,1,44464
100036,29,On-time,3,2698
100036,30,On-time,5,44805
100036,31,On-time,8,7410
100036,32,On-time,2,6984
100036,33,On-time,3,47665
100036,34,On-time,0,2076
100036,35,On-time,3,53812
100036,36,On-time,1,34321
100036,37,On-time,1,50257
100036,38,On-time,2,45892
100036,39,On-time,3,50103
100036,40,On-time,5,34496
100036,41,On-time,2,26854
100036,42,On-time,3,50458
100036,43,On-time,1,31729
100037,1,On-time,4,18671
100037,2,On-time,5,50860
100037,3,On-time,2,42726
100037,4,On-time,4,30827
100037,5,On-time,1,6592
100037,6,On-time,4,18437
100037,7,On-time,2,42293
100037,8,On-time,4,15317
100037,9,On-time,7,11279
100037,10,On-time,5,6016
100037,11,On-time,2,40719
100037,12,On-time,2,31614
100037,13,On-time,2,16030
100037,14,On-time,4,10810
100037,15,On-time,2,35781
100037,16,On-time,1,60770
100037,17,On-time,1,25309
100037,18,On-time,1,47604
100037,19,On-time,3,23235
100037,20,On-time,3,45863
100037,21,On-time,2,8249
100037,22,On-time,6,29137
100037,23,On-time,3,8505
100037,24,On-time,2,59064
100037,25,On-time,4,52996
100038,1,On-time,5,37313
100038,2,On-time,2,1882
100038,3,On-time,4,51456
100038,4,On-time,6,39853
100038,5,On-time,3,10869
100038,6,On-time,1,36485
100038,7,On-time,3,43755
100038,8,On-time,2,59761
100038,9,On-time,4,25161
100038,10,On-time,0,63090
100038,11,On-time,4,46986
100039,1,On-time,2,63376
100039,2,On-time,3,64728
100039,3,On-time,3,53556
100040,1,On-time,1,13197
100040,2,On-time,2,16922
100040,3,On-time,4,43936
100040,4,On-time,5,39880
100040,5,On-time,1,31841
100040,6,On-time,6,62357
100040,7,On-time,7,3537
100040,8,On-time,2,11022
100040,9,On-time,2,22759
100040,10,On-time,6,13498
100040,11,On-time,4,8586
100040,12,On-time,5,2649
100040,13,On-time,2,24292
100040,14,On-time,1,17890
100040,15,On-time,5,35704
100040,16,On-time,6,37518
100040,17,On-time,3,29615
100040,18,On-time,2,25547
100040,19,On-time,2,18578
100041,1,On-time,2,12819
100041,2,On-time,3,16222
100041,3,On-time,3,39257
100041,4,On-time,5,7528
100041,5,On-time,3,47894
100041,6,On-time,5,46593
100041,7,On-time,1,27440
100041,8,On-time,4,59694
100041,9,On-time,2,32948
100041,10,On-time,3,9922
100041,11,On-time,0,53151
100041,12,On-time,1,64305
100041,13,On-time,3,58272
100041,14,On-time,2,61148
100041,15,On-time,4,44941
100041,16,On-time,2,22188
100041,17,On-time,2,47780
100041,18,On-time,3,15972
100041,19,On-time,4,62555
100041,20,On-time,8,16400
100041,21,On-time,0,37171
100041,22,On-time,0,62309
100041,23,On-time,2,9263
100041,24,On-time,4,12460
100041,25,On-time,1,12584
100041,26,On-time,2,58616
100041,27,On-time,0,44543
100041,28,On-time,2,60082
100041,29,On-time,4,3574
100041,30,On-time,4,9325
100041,31,On-time,2,36333
100041,32,On-time,6,26705
100042,1,Late,26,3321
100042,2,Late,21,36084
100042,3,Late,15,50146
100042,4,Late,15,50743
100042,5,Late,24,37700
100042,6,Late,11,19853
100042,7,Late,16,49750
100042,8,Late,11,20268
100042,9,Late,14,37947
100043,1,On-time,2,43100
100044,1,Late,21,16693
100044,2,Late,16,29566
100044,3,Late,24,2158
100044,4,Late,14,35564
100044,5,Late,14,35793
100044,6,Late,13,44542
100044,7,Late,22,41418
100044,8,On-time,10,9292
100044,9,On-time,7,8104
100044,10,Late,20,49321
100044,11,Late,29,40057
100044,12,Late,17,8920
100044,13,Late,16,40021
100044,14,Late,25,63451
100044,15,Late,21,59915
100044,16,Late,26,49812
100044,17,Late,17,24518
100044,18,Late,11,61164
100044,19,Late,15,64576
100044,20,Late,25,6608
100044,21,Late,23,28650
100044,22,Late,27,6747
100044,23,Late,15,9901
100044,24,Late,19,18507
100044,25,Late,27,11497
100044,26,Late,11,6761
100044,27,On-time,10,5768
100044,28,Late,24,7484
100044,29,Late,19,54401
100044,30,Late,13,22426
100044,31,Late,26,33362
100044,32,Late,11,33958
100044,33,Late,23,1510
100044,34,Late,11,18644
100045,1,On-time,2,8703
100045,2,On-time,4,6141
100045,3,On-time,6,30036
100045,4,On-time,3,15874
100045,5,On-time,3,16046
100045,6,On-time,3,51393
100045,7,On-time,5,15602
100045,8,On-time,6,34859
100045,9,On-time,2,35017
100045,10,On-time,6,36487
100045,11,On-time,8,10529
100045,12,On-time,4,49045
100045,13,On-time,3,12822
100045,14,On-time,1,45941
100045,15,On-time,1,42993
100045,16,On-time,6,55112
100045,17,On-time,3,14154
100045,18,On-time,3,58163
100045,19,On-time,3,11465
100045,20,On-time,1,61187
100045,21,On-time,5,9008
100045,22,On-time,4,53305
100045,23,On-time,2,49359
100045,24,On-time,2,36838
100045,25,On-time,4,23632
100045,26,On-time,3,1764
100045,27,On-time,3,54247
100045,28,On-time,6,17525
100045,29,On-time,4,47617
100045,30,On-time,0,52686
100045,31,On-time,3,53854
100045,32,On-time,4,42841
100045,33,On-time,2,12988
100045,34,On-time,3,43626
100045,35,On-time,4,44938
100045,36,On-time,2,1888
100045,37,On-time,3,56849
100045,38,On-time,3,3571
100045,39,On-time,6,26470
100045,40,On-time,1,49236
100045,41,On-time,4,15954
100045,42,On-time,2,9340
100045,43,On-time,2,31154
100045,44,On-time,2,13349
100045,45,On-time,2,53908
100045,46,On-time,3,21903
100045,47,On-time,8,11931
100045,48,On-time,2,23942
100046,1,On-time,4,54566
100046,2,On-time,2,46752
100046,3,On-time,4,62035
100046,4,On-time,2,11475
100046,5,On-time,2,54374
100046,6,On-time,5,46781
100046,7,On-time,4,4142
100046,8,On-time,3,41845
100046,9,On-time,0,15349
100046,10,On-time,4,37979
100046,11,On-time,0,20844
100046,12,On-time,2,22714
100046,13,On-time,1,39726
100046,14,On-time,7,27655
100046,15,On-time,4,52271
100046,16,On-time,3,24022
100046,17,On-time,5,61810
100046,18,On-time,0,8180
100046,19,On-time,6,14007
100046,20,On-time,4,52992
100046,21,On-time,1,10919
100046,22,On-time,1,50507
100046,23,On-time,4,52380
100046,24,On-time,1,54237
100046,25,On-time,4,50853
100046,26,On-time,3,40253
100046,27,On-time,4,24059
100046,28,On-time,2,4660
100047,1,On-time,2,43607
100047,2,On-time,1,29519
100047,3,On-time,4,24341
100047,4,On-time,3,21140
100047,5,On-time,3,36862
100047,6,On-time,5,37924
100047,7,On-time,3,34126
100047,8,On-time,4,11240
100047,9,On-time,1,52738
100047,10,On-time,1,4655
100048,1,On-time,3,46167
100048,2,On-time,3,25204
100048,3,On-time,4,60296
100048,4,On-time,1,30862
100048,5,On-time,4,48006
100048,6,On-time,2,12350
100048,7,On-time,0,32138
100048,8,On-time,4,18419
100048,9,On-time,1,25384
100048,10,On-time,4,32980
100048,11,On-time,7,32197
100048,12,On-time,1,19584
100048,13,On-time,8,41307
100048,14,On-time,6,60307
100048,15,On-time,1,31801
100048,16,On-time,4,8614
100048,17,On-time,3,32050
100048,18,On-time,3,46679
100048,19,On-time,1,8969
100048,20,On-time,4,49271
100048,21,On-time,4,7992
100049,1,On-time,4,43123
100049,2,On-time,1,17860
100049,3,On-time,5,51341
100049,4,On-time,2,15714
100049,5,On-time,8,28722
100049,6,On-time,5,8243
100049,7,On-time,4,36856
100049,8,On-time,3,35803
100049,9,On-time,5,16198
100049,10,On-time,2,36296
100049,11,On-time,4,31102
100049,12,On-time,0,52508
100049,13,On-time,2,16447
100049,14,On-time,3,53838
100049,15,On-time,7,37037
100050,1,On-time,2,14707
100050,2,On-time,3,40932
100050,3,On-time,3,25191
100050,4,On-time,1,56895
100050,5,On-time,4,5056
100050,6,On-time,3,41572
100051,1,Late,25,2003
100051,2,Late,17,42545
100051,3,Late,17,45782
100051,4,Late,12,15076
100051,5,Late,17,34790
100051,6,On-time,7,61995
100051,7,Late,16,13384
100051,8,On-time,10,53160
100051,9,Late,24,26705
100051,10,Late,12,34285
100051,11,Late,20,58075
100051,12,Late,13,2768
100051,13,Late,16,2676
100051,14,Late,12,19516
100051,15,On-time,9,63439
100051,16,Late,15,14245
100051,17,Late,24,13461
100051,18,On-time,7,37881
100051,19,Late,19,50766
100051,20,Late,11,43212
100051,21,Late,19,63708
100051,22,Late,24,40858
100051,23,Late,27,53052
100051,24,On-time,8,8268
100051,25,Late,26,60714
100051,26,Late,22,20472
100051,27,Late,14,34589
100051,28,Late,19,9126
100051,29,Late,11,64912
100051,30,Late,21,46781
100051,31,Late,20,29903
100051,32,Late,18,30532
100051,33,Late,20,31726
100051,34,Late,21,51485
100051,35,Late,18,30283
100051,36,Late,22,9903
100051,37,Late,14,43716
100051,38,Late,22,31119
100051,39,On-time,8,50810
100052,1,Late,16,36212
100052,2,Late,16,21455
100052,3,Late,19,35828
100052,4,Late,24,33132
100053,1,On-time,1,35032
100053,2,On-time,2,24190
100053,3,On-time,1,18536
100053,4,On-time,2,46540
100053,5,On-time,2,57696
100053,6,On-time,3,49411
100053,7,On-time,4,46062
100053,8,On-time,2,11821
100053,9,On-time,0,30652
100053,10,On-time,0,21848
100053,11,On-time,4,22495
100053,12,On-time,4,56411
100054,1,Late,13,8411
100054,2,Late,18,33816
100054,3,On-time,9,7231
100054,4,Late,17,18779
100054,5,Late,21,49058
100054,6,Late,12,47723
100054,7,Late,27,45723
100054,8,Late,23,25916
100054,9,Late,25,29500
100054,10,Late,18,13545
100054,11,Late,16,52998
100054,12,Late,21,37799
100054,13,Late,20,12166
100054,14,On-time,9,19745
100054,15,On-time,8,34066
100054,16,On-time,10,28839
100054,17,Late,19,6352
100054,18,On-time,8,17914
100055,1,Late,11,10102
100055,2,Late,19,20114
100055,3,Late,26,58106
100055,4,Late,26,45654
100055,5,Late,23,61049
100055,6,Late,14,19944
100055,7,On-time,10,54550
100055,8,Late,24,4113
100055,9,Late,14,57667
100055,10,Late,18,44272
100055,11,Late,19,24582
100055,12,Late,25,52454
100056,1,On-time,1,17577
100056,2,On-time,2,26773
100056,3,On-time,6,59932
100056,4,On-time,6,32552
100056,5,On-time,1,3919
100056,6,On-time,2,15018
100056,7,On-time,1,8896
100056,8,On-time,4,20512
100056,9,On-time,2,41577
100056,10,On-time,4,13481
100056,11,On-time,3,34953
100056,12,On-time,2,4256
100056,13,On-time,1,6523
100056,14,On-time,2,27918
100056,15,On-time,5,60576
100056,16,On-time,3,22719
100056,17,On-time,5,46826
100056,18,On-time,5,19856
100056,19,On-time,5,18594
100056,20,On-time,3,59168
100056,21,On-time,2,39353
100056,22,On-time,6,7146
100056,23,On-time,3,55545
100056,24,On-time,3,48425
100056,25,On-time,4,45427
100056,26,On-time,3,13491
100056,27,On-time,3,20478
100056,28,On-time,3,18976
100056,29,On-time,1,37223
100056,30,On-time,6,26287
100056,31,On-time,3,27657
100056,32,On-time,4,50009
100056,33,On-time,9,50592
100056,34,On-time,2,46291
100056,35,On-time,3,11135
100056,36,On-time,4,16432
100056,37,On-time,2,38411
100056,38,On-time,5,63170
100056,39,On-time,1,59422
100056,40,On-time,2,41912
100056,41,On-time,2,37265
100056,42,On-time,5,39476
100056,43,On-time,3,11446
100056,44,On-time,3,20863
100056,45,On-time,2,15887
100057,1,On-time,3,6443
100057,2,On-time,2,55417
100057,3,On-time,4,28019
100057,4,On-time,3,28256
100057,5,On-time,3,44560
100057,6,On-time,8,22720
100057,7,On-time,3,49298
100057,8,On-time,2,30194
100057,9,On-time,6,49733
100057,10,On-time,1,29750
100057,11,On-time,2,15442
100057,12,On-time,4,34727
100057,13,On-time,7,43109
100057,14,On-time,5,14269
100057,15,On-time,2,18003
100057,16,On-time,4,55420
100057,17,On-time,5,11947
100057,18,On-time,2,56632
100057,19,On-time,2,10009
100057,20,On-time,1,24365
100057,21,On-time,1,56950
100057,22,On-time,3,17634
100058,1,On-time,5,8749
100058,2,On-time,3,46330
100058,3,On-time,2,32768
100058,4,On-time,1,5296
100058,5,On-time,4,20418
100058,6,On-time,2,20064
100058,7,On-time,2,32212
100058,8,On-time,2,30286
100058,9,On-time,4,16812
100058,10,On-time,8,54958
100058,11,On-time,2,54879
100058,12,On-time,3,27473
100058,13,On-time,3,63093
100058,14,On-time,0,14707
100058,15,On-time,3,2946
100058,16,On-time,3,2451
100058,17,On-time,7,54673
100058,18,On-time,3,56137
100058,19,On-time,2,3217
100058,20,On-time,0,54894
100058,21,On-time,5,54457
100058,22,On-time,2,40181
100058,23,On-time,2,12890
100058,24,On-time,3,58127
100058,25,On-time,2,22694
100058,26,On-time,1,16977
100058,27,On-time,5,19480
100058,28,On-time,2,32450
100058,29,On-time,2,8094
100058,30,On-time,4,64463
100058,31,On-time,1,46193
100058,32,On-time,1,21100
100058,33,On-time,3,10598
100058,34,On-time,1,64586
100058,35,On-time,2,13442
100058,36,On-time,5,15512
100059,1,On-time,9,45880
100059,2,On-time,1,59243
100059,3,On-time,3,55342
100059,4,On-time,5,35724
100059,5,On-time,1,35863
100059,6,On-time,3,26192
100059,7,On-time,2,9486
100059,8,On-time,5,59226
100059,9,On-time,3,14646
100059,10,On-time,1,52781
100059,11,On-time,5,44310
100059,12,On-time,2,35099
100059,13,On-time,5,22852
100059,14,On-time,3,61544
100059,15,On-time,2,12473
100059,16,On-time,1,54133
100059,17,On-time,1,20001
100059,18,On-time,6,22366
100059,19,On-time,4,19890
100059,20,On-time,5,45031
100059,21,On-time,3,42756
100059,22,On-time,5,41028
100059,23,On-time,3,43178
100059,24,On-time,4,29212
100059,25,On-time,1,7194
100059,26,On-time,2,56714
100059,27,On-time,2,20963
100059,28,On-time,2,23162
100059,29,On-time,2,1510
100059,30,On-time,5,39148
100059,31,On-time,3,51062
100059,32,On-time,2,29015
100059,33,On-time,5,12346
100059,34,On-time,5,48758
100059,35,On-time,4,47785
100059,36,On-time,1,62030
100059,37,On-time,1,29526
100059,38,On-time,0,18482
100059,39,On-time,6,18707
100059,40,On-time,7,58528
100059,41,On-time,2,44857
100059,42,On-time,3,39485
100059,43,On-time,5,41354
100059,44,On-time,3,13806
100059,45,On-time,3,1812
100059,46,On-time,2,45434
100059,47,On-time,1,8171
100060,1,On-time,4,57689
100060,2,On-time,1,31230
100060,3,On-time,1,14223
100060,4,On-time,2,16973
100060,5,On-time,3,2585
100060,6,On-time,5,24079
100060,7,On-time,2,24143
100060,8,On-time,1,28170
100060,9,On-time,7,20369
100060,10,On-time,5,17271
100060,11,On-time,2,42560
100060,12,On-time,2,56050
100060,13,On-time,2,11846
100060,14,On-time,2,22962
100060,15,On-time,1,41470
100060,16,On-time,3,20932
100060,17,On-time,2,57154
100060,18,On-time,6,14674
100060,19,On-time,6,18683
100060,20,On-time,2,31197
100060,21,On-time,5,54474
100060,22,On-time,1,7111
100060,23,On-time,3,48459
100060,24,On-time,5,23893
100060,25,On-time,2,27371
100060,26,On-time,2,6763
100060,27,On-time,0,42894
100060,28,On-time,3,23454
100060,29,On-time,5,13496
100060,30,On-time,2,12305
100060,31,On-time,4,10607
100060,32,On-time,1,11967
100060,33,On-time,4,22524
100060,34,On-time,3,55985
100060,35,On-time,5,43107
100060,36,On-time,5,20179
100060,37,On-time,0,13770
100060,38,On-time,1,19315
100060,39,On-time,3,23056
100060,40,On-time,3,15387
100060,41,On-time,6,36629
100060,42,On-time,0,25425
100060,43,On-time,4,13824
100060,44,On-time,5,2223
100060,45,On-time,1,35815
100061,1,On-time,2,46316
100061,2,On-time,2,63772
100061,3,On-time,4,6655
100061,4,On-time,3,34581
100061,5,On-time,2,57285
100061,6,On-time,2,64239
100061,7,On-time,1,1732
100061,8,On-time,2,56387
100061,9,On-time,4,62351
100061,10,On-time,1,10721
100061,11,On-time,5,46066
100061,12,On-time,3,25733
100061,13,On-time,1,4211
100061,14,On-time,4,14031
100061,15,On-time,5,11980
100061,16,On-time,2,42208
100061,17,On-time,0,13691
100061,18,On-time,4,61449
100061,19,On-time,0,53996
100061,20,On-time,2,3622
100062,1,On-time,1,11568
100062,2,On-time,1,54749
100062,3,On-time,1,43952
100062,4,On-time,1,43589
100062,5,On-time,1,44723
100062,6,On-time,1,47332
100062,7,On-time,2,8322
100062,8,On-time,2,56530
100062,9,On-time,5,22393
100062,10,On-time,2,62865
100062,11,On-time,5,13997
100062,12,On-time,4,33301
100062,13,On-time,6,15751
100062,14,On-time,6,24070
100062,15,On-time,6,44645
100062,16,On-time,1,60488
100062,17,On-time,2,21444
100062,18,On-time,5,7179
100062,19,On-time,5,53337
100062,20,On-time,2,40880
100062,21,On-time,5,22705
100062,22,On-time,4,17772
100062,23,On-time,3,58459
100062,24,On-time,2,2912
100062,25,On-time,2,51873
100062,26,On-time,2,3749
100062,27,On-time,2,3739
100063,1,On-time,2,30077
100063,2,On-time,1,45231
100063,3,On-time,2,61996
100063,4,On-time,4,11854
100063,5,On-time,2,3627
100063,6,On-time,2,21523
100063,7,On-time,6,30350
100063,8,On-time,4,25360
100063,9,On-time,1,34828
100063,10,On-time,1,8152
100063,11,On-time,3,32479
100063,12,On-time,3,44269
100063,13,On-time,3,22271
100063,14,On-time,4,53584
100063,15,On-time,0,42750
100063,16,On-time,3,47097
100063,17,On-time,3,36177
100063,18,On-time,2,49367
100063,19,On-time,5,41498
100063,20,On-time,2,14381
100063,21,On-time,4,52080
100063,22,On-time,3,18831
100063,23,On-time,1,12219
100063,24,On-time,1,35616
100063,25,On-time,3,10072
100063,26,On-time,1,11396
100063,27,On-time,3,34577
100063,28,On-time,7,21298
100063,29,On-time,2,7289
100063,30,On-time,4,11190
100063,31,On-time,2,45354
100063,32,On-time,2,40836
100063,33,On-time,2,47721
100063,34,On-time,1,43120
100063,35,On-time,2,21331
100063,36,On-time,4,52925
100063,37,On-time,2,27573
100063,38,On-time,2,11764
100063,39,On-time,0,17549
100063,40,On-time,1,13128
100063,41,On-time,3,3642
100063,42,On-time,4,16343
100063,43,On-time,3,30736
100064,1,On-time,3,27907
100064,2,On-time,4,31062
100064,3,On-time,2,24058
100064,4,On-time,1,27230
100064,5,On-time,3,44211
100064,6,On-time,5,62442
100064,7,On-time,6,28561
100064,8,On-time,4,23329
100064,9,On-time,0,53990
100064,10,On-time,4,36601
100064,11,On-time,2,38654
100064,12,On-time,2,14155
100064,13,On-time,2,22465
100064,14,On-time,3,57350
100064,15,On-time,3,17816
100064,16,On-time,4,9859
100064,17,On-time,1,15672
100064,18,On-time,1,5042
100064,19,On-time,2,62853
100064,20,On-time,3,56538
100064,21,On-time,3,17029
100064,22,On-time,5,9554
100064,23,On-time,3,41182
100064,24,On-time,0,41781
100064,25,On-time,5,9769
100064,26,On-time,1,12590
100064,27,On-time,2,2608
100064,28,On-time,5,59735
100064,29,On-time,4,22640
100064,30,On-time,1,2724
100064,31,On-time,4,14376
100064,32,On-time,10,58180
100064,33,On-time,3,16597
100064,34,On-time,3,10256
100064,35,On-time,7,4359
100064,36,On-time,4,26377
100064,37,On-time,2,16128
100064,38,On-time,5,14081
100064,39,On-time,3,9800
100064,40,On-time,2,3912
100064,41,On-time,5,36915
100064,42,On-time,3,28801
100064,43,On-time,5,15305
100064,44,On-time,4,4838
100064,45,On-time,2,60984
100064,46,On-time,3,7304
100064,47,On-time,2,57883
100064,48,On-time,4,55175
100065,1,On-time,3,29141
100065,2,On-time,2,4220
100065,3,On-time,0,8326
100065,4,On-time,0,30280
100065,5,On-time,1,41063
100065,6,On-time,2,54328
100065,7,On-time,1,39344
100065,8,On-time,1,49730
100065,9,On-time,4,7869
100065,10,On-time,0,42812
100065,11,On-time,3,45691
100065,12,On-time,3,43887
100065,13,On-time,1,7326
100065,14,On-time,2,3692
100065,15,On-time,2,60621
100065,16,On-time,0,21420
100065,17,On-time,3,49518
100065,18,On-time,3,25183
100065,19,On-time,3,27192
100065,20,On-time,3,36588
100065,21,On-time,1,25755
100065,22,On-time,3,18417
100065,23,On-time,4,10909
100065,24,On-time,2,17029
100065,25,On-time,2,16295
100065,26,On-time,7,12680
100065,27,On-time,1,49638
100065,28,On-time,10,61072
100065,29,On-time,1,23235
100065,30,On-time,0,19863
100065,31,On-time,3,19960
100065,32,On-time,3,59375
100065,33,On-time,3,45536
100065,34,On-time,3,11636
100065,35,On-time,4,54887
100065,36,On-time,1,12791
100065,37,On-time,3,40509
100065,38,On-time,5,14049
100065,39,On-time,2,13521
100065,40,On-time,3,5614
100065,41,On-time,2,48615
100065,42,On-time,1,4084
100065,43,On-time,2,11240
100065,44,On-time,5,35756
100065,45,On-time,3,21543
100065,46,On-time,1,57054
100065,47,On-time,1,32243
100065,48,On-time,5,14819
100066,1,On-time,6,28442
100066,2,On-time,4,63050
100066,3,On-time,2,11533
100066,4,On-time,4,9547
100066,5,On-time,0,6402
100066,6,On-time,4,58757
100066,7,On-time,1,2996
100066,8,On-time,6,62763
100066,9,On-time,2,29164
100066,10,On-time,6,43703
100066,11,On-time,4,6082
100066,12,On-time,1,30982
100066,13,On-time,5,36311
100066,14,On-time,2,37644
100066,15,On-time,6,42976
